OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,repeatID
9934,149829,FS-376786,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,33.0,,7200,CAMP2,,,,,,2002,7/23/2002,204,1416.0,Natural,Natural,,7/23/2002,204.0,2000.0,2.0,B,41.3925,-123.65222222,USFS,CA,,,,588
10614,153515,FS-380645,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,68.0,,4900,HOP,,,,,,2002,7/6/2002,187,1426.0,Human,Arson/incendiarism,,7/6/2002,187.0,1435.0,0.1,A,34.33,-117.51305556,STATE OR PRIVATE,CA,,,,359
10615,153516,FS-380646,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,69.0,,4900,PICOLLO,,,,,,2002,7/6/2002,187,1446.0,Human,Arson/incendiarism,,7/6/2002,187.0,1450.0,0.1,A,34.33,-117.51305556,USFS,CA,,,,359
10632,153535,FS-380670,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,84.0,,,FAWNSKIN,,,,,,2002,7/13/2002,194,1131.0,Natural,Natural,,7/13/2002,194.0,1230.0,0.1,A,34.2725,-116.89972222,USFS,CA,,,,191
10633,153536,FS-380671,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,85.0,,,COUGAR,,,,,,2002,7/13/2002,194,1132.0,Natural,Natural,,7/13/2002,194.0,1210.0,0.1,A,34.2725,-116.89972222,USFS,CA,,,,191
11495,158763,FS-386468,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,56.0,,5555,KNOPTI,,,,,,2003,9/5/2003,248,715.0,Natural,Natural,,9/6/2003,249.0,1500.0,0.1,A,41.92638889,-123.69583333,USFS,CA,,,,365
11496,158764,FS-386469,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,57.0,,5555,5 CORNERS,,,,,,2003,9/5/2003,248,945.0,Natural,Natural,,9/6/2003,249.0,1500.0,0.1,A,41.92638889,-123.69583333,USFS,CA,,,,365
11668,159908,FS-387824,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,33.0,,,FLOT,,,,,,2003,7/24/2003,205,930.0,Natural,Natural,,7/24/2003,205.0,1500.0,0.25,A,41.49277778,-121.11166667,USFS,CA,,,,558
11676,159916,FS-387832,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,41.0,,,MCKAY,,,,,,2003,7/24/2003,205,930.0,Natural,Natural,,7/24/2003,205.0,1500.0,0.25,A,41.49277778,-121.11166667,USFS,CA,,,,558
12136,163980,FS-392008,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,97.0,,5555,SCOTT 2,,,,,,2003,7/27/2003,208,1546.0,Natural,Natural,,7/27/2003,208.0,2200.0,0.1,A,39.7175,-120.06305556,STATE OR PRIVATE,CA,,,,442
12142,163999,FS-392027,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,96.0,,5555,SCOTT 1,,,,,,2003,7/27/2003,208,1546.0,Natural,Natural,,7/27/2003,208.0,2200.0,0.1,A,39.7175,-120.06305556,USFS,CA,,,,442
12330,164338,FS-392371,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,104.0,,,MULDOON2,,,,,,2003,9/5/2003,248,1841.0,Natural,Natural,,9/7/2003,250.0,1200.0,0.1,A,41.98916667,-120.67388889,USFS,CA,,,,387
12372,164384,FS-392422,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,111.0,,,MULDOON,,,,,,2003,9/5/2003,248,1841.0,Natural,Natural,,9/7/2003,250.0,1200.0,0.1,A,41.98916667,-120.67388889,USFS,CA,,,,387
12565,164677,FS-392731,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,114.0,,5555,DUBAKELLA,,,,,,2003,9/4/2003,247,700.0,Natural,Natural,,9/4/2003,247.0,1800.0,0.25,A,40.36694444,-123.10138889,USFS,CA,,,,581
12568,164680,FS-392734,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,117.0,,5555,RED,,,,,,2003,9/4/2003,247,1000.0,Natural,Natural,,9/4/2003,247.0,1845.0,0.25,A,40.36694444,-123.10138889,USFS,CA,,,,581
12752,164933,FS-393084,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,184.0,,,FRIEND 2,,,,,,2003,9/3/2003,246,815.0,Natural,Natural,,9/3/2003,246.0,915.0,0.1,A,40.50166667,-123.33888889,USFS,CA,,,,268
12753,164934,FS-393085,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,185.0,,,DOLPHIN #1,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.50166667,-123.33888889,USFS,CA,,,,268
12757,164938,FS-393089,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,189.0,,,RATTLESNAKE,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.38777778,-123.24583333,USFS,CA,,,,228
12758,164939,FS-393090,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,190.0,,,RIDGE,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.38777778,-123.24583333,USFS,CA,,,,228
12761,164942,FS-393093,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,178.0,,,BIG,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.61888889,-123.16277778,USFS,CA,,,,542
12762,164943,FS-393094,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,179.0,,,CANYON,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,1000.0,0.1,A,40.61888889,-123.16277778,USFS,CA,,,,542
12763,164965,FS-393121,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,136.0,,AVC0,TULE A,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.58166667,-123.28166667,USFS,CA,,,,71
12764,164970,FS-393126,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,138.0,,,TULE B,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.58166667,-123.28166667,USFS,CA,,,,71
12768,164974,FS-393130,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,183.0,,,EAST TULE,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.58166667,-123.28166667,USFS,CA,,,,71
12769,164975,FS-393131,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,177.0,,,CHINA,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,1000.0,0.1,A,40.5,-123.0,USFS,CA,,,,289
12770,164976,FS-393132,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,180.0,,,DOBBINS,,,,,,2003,9/3/2003,246,830.0,Natural,Natural,,9/3/2003,246.0,930.0,0.1,A,40.5,-123.0,USFS,CA,,,,289
13156,167030,FS-395531,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,37.0,,,MERRIL,,,,,,2004,6/30/2004,182,1502.0,Natural,Natural,,6/30/2004,182.0,1739.0,0.1,A,39.5325,-120.10944444,USFS,CA,91,6091.0,Sierra County,346
13158,167032,FS-395533,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,34.0,,,JELLY,,,,,,2004,6/30/2004,182,1502.0,Natural,Natural,,6/30/2004,182.0,1739.0,0.1,A,39.5325,-120.10944444,USFS,CA,91,6091.0,Sierra County,346
13371,168092,FS-396622,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,170.0,,AAD6,WORK STATION,,,,,,2004,8/15/2004,228,1600.0,Natural,Natural,,8/15/2004,228.0,1800.0,0.1,A,39.93388889,-120.18388889,USFS,CA,,,,536
13372,168093,FS-396623,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,171.0,,AAD6,EGG,,,,,,2004,8/15/2004,228,1515.0,Natural,Natural,,8/15/2004,228.0,1630.0,0.1,A,39.93388889,-120.18388889,USFS,CA,,,,536
13485,168851,FS-397412,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,89.0,,,RED ROCK,,,,,,2004,8/10/2004,223,1611.0,Natural,Natural,,8/11/2004,224.0,915.0,0.1,A,34.11277778,-116.86805556,USFS,CA,,,,432
13486,168852,FS-397413,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,90.0,,,SHIELDS,,,,,,2004,8/10/2004,223,1613.0,Natural,Natural,,8/11/2004,224.0,700.0,0.1,A,34.11277778,-116.86805556,USFS,CA,,,,432
14248,172005,FS-400760,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,129.0,,,PICO,,,,,,2004,8/16/2004,229,1500.0,Human,Arson/incendiarism,,8/16/2004,229.0,1530.0,0.1,A,34.28555556,-117.84138889,USFS,CA,,,,162
14249,172006,FS-400761,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,130.0,,,TWELVE,,,,,,2004,8/16/2004,229,1500.0,Human,Arson/incendiarism,,8/16/2004,229.0,1540.0,0.1,A,34.28555556,-117.84138889,USFS,CA,,,,162
14509,287142,W-463131,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,248.0,,,STUMP,,,,,,2001,6/10/2001,161,1916.0,Human,Arson/incendiarism,,6/10/2001,161.0,1951.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,138
14510,287143,W-463132,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,249.0,,,PINECR9,,,,,,2001,6/10/2001,161,2144.0,Human,Arson/incendiarism,,6/10/2001,161.0,2212.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,138
14518,287151,W-462917,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,34.0,,,PINE CR.1,,,,,,2001,6/21/2001,172,1410.0,Human,Arson/incendiarism,,6/21/2001,172.0,1438.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,102
14519,287152,W-462918,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,35.0,,,RIVER RD.3,,,,,,2001,6/21/2001,172,1624.0,Human,Arson/incendiarism,,6/21/2001,172.0,1758.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,102
14548,287181,W-462954,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,71.0,,,SHOEMAKER4,,,,,,2001,7/8/2001,189,29.0,Human,Arson/incendiarism,,7/8/2001,189.0,50.0,0.5,B,41.0499,-123.6678,BIA,CA,,,,91
14549,287182,W-462955,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,72.0,,,MP.10.3,,,,,,2001,7/8/2001,189,31.0,Human,Arson/incendiarism,,7/8/2001,189.0,113.0,0.5,B,41.0499,-123.6678,BIA,CA,,,,91
14550,287183,W-462961,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,78.0,,,PINE CR.3,,,,,,2001,7/8/2001,189,55.0,Human,Arson/incendiarism,,7/8/2001,189.0,133.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,207
14551,287184,W-462956,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,73.0,,,HOSTLER 1,,,,,,2001,7/8/2001,189,113.0,Human,Arson/incendiarism,,7/8/2001,189.0,121.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,207
14552,287185,W-462957,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,74.0,,,SUPPLYCK2,,,,,,2001,7/8/2001,189,117.0,Human,Arson/incendiarism,,7/8/2001,189.0,145.0,0.5,B,41.0499,-123.6678,BIA,CA,,,,91
14586,287219,W-463005,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,122.0,,,CAL-PAC #5,,,,,,2001,7/26/2001,207,300.0,Human,Arson/incendiarism,,7/26/2001,207.0,410.0,0.1,A,41.0332,-123.6512,BIA,CA,,,,173
14587,287220,W-463007,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,124.0,,,MIKES PT 5,,,,,,2001,7/26/2001,207,1704.0,Human,Arson/incendiarism,,7/26/2001,207.0,1735.0,0.1,A,41.0332,-123.6512,BIA,CA,,,,173
14597,287230,W-463020,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,137.0,,,MPP.10.0#1,,,,,,2001,8/3/2001,215,1242.0,Human,Arson/incendiarism,,8/3/2001,215.0,1305.0,0.1,A,41.0332,-123.6512,BIA,CA,,,,35
14598,287231,W-463021,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,138.0,,,BOOZERLN,,,,,,2001,8/3/2001,215,1515.0,Human,Arson/incendiarism,,8/3/2001,215.0,1540.0,0.1,A,41.0332,-123.6512,BIA,CA,,,,35
14599,287232,W-463023,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,140.0,,,SHOEMK #6,,,,,,2001,8/3/2001,215,1547.0,Human,Arson/incendiarism,,8/3/2001,215.0,1610.0,0.1,A,41.0332,-123.6512,BIA,CA,,,,35
14600,287233,W-463022,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,139.0,,,MP.10.0#2,,,,,,2001,8/3/2001,215,1632.0,Human,Arson/incendiarism,,8/3/2001,215.0,1650.0,0.1,A,41.0332,-123.6512,BIA,CA,,,,35
14670,287303,W-463127,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,244.0,,,IYEEQUE,,,,,,2001,10/5/2001,278,327.0,Human,Arson/incendiarism,,10/5/2001,278.0,349.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,120
14671,287304,W-463128,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,245.0,,,RIVERRD11,,,,,,2001,10/5/2001,278,327.0,Human,Arson/incendiarism,,10/5/2001,278.0,356.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,120
14742,287375,W-463220,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,55.0,,,MP 15.69,,,,,,2002,6/17/2002,168,144.0,Human,Arson/incendiarism,,6/17/2002,168.0,523.0,1.0,B,41.0832,-123.6845,BIA,CA,,,,199
14744,287377,W-463222,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,57.0,,,COOPER1,,,,,,2002,6/17/2002,168,2034.0,Human,Arson/incendiarism,,6/17/2002,168.0,2120.0,1.0,B,41.0832,-123.6845,BIA,CA,,,,199
14811,287444,W-463303,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,138.0,,,PINECK1,,,,,,2002,7/9/2002,190,336.0,Human,Arson/incendiarism,,7/9/2002,190.0,443.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,208
14813,287446,W-463305,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,140.0,,,PINECK2,,,,,,2002,7/9/2002,190,2211.0,Human,Arson/incendiarism,,7/9/2002,190.0,2300.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,208
14844,287477,W-463354,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,189.0,,,BIGHILL8,,,,,,2002,8/3/2002,215,808.0,Human,Arson/incendiarism,,8/3/2002,215.0,930.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,212
14845,287478,W-463355,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,190.0,,,MARSHALL4,,,,,,2002,8/3/2002,215,2053.0,Human,Arson/incendiarism,,8/3/2002,215.0,2140.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,212
14873,287506,W-463391,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,226.0,,,HOSTLER7,,,,,,2002,8/31/2002,243,1230.0,Human,Arson/incendiarism,,8/31/2002,243.0,1257.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,213
14874,287507,W-463392,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,227.0,,,HOSTLER8,,,,,,2002,8/31/2002,243,1447.0,Human,Arson/incendiarism,,8/31/2002,243.0,1520.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,213
14899,287532,W-463423,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,258.0,,,FERRIS2,,,,,,2002,9/30/2002,273,930.0,Human,Debris and open burning,,9/30/2002,273.0,945.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,206
14900,287533,W-463424,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,259.0,,,TISHTANG21,,,,,,2002,9/30/2002,273,1628.0,Human,Debris and open burning,,9/30/2002,273.0,1642.0,0.1,A,41.0665,-123.6845,BIA,CA,,,,206
14916,287549,W-463448,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,283.0,,,SHOEMAK 13,,,,,,2002,10/24/2002,297,2124.0,Human,Arson/incendiarism,,10/24/2002,297.0,2145.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,459
14917,287550,W-463449,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,284.0,,,SHOEMAK 14,,,,,,2002,10/24/2002,297,2147.0,Human,Arson/incendiarism,,10/24/2002,297.0,2157.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,459
14920,287553,W-463452,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,287.0,,,TISHTANG22,,,,,,2002,10/28/2002,301,1321.0,Human,Arson/incendiarism,,10/28/2002,301.0,1324.0,0.1,A,41.0499,-123.6678,BIA,CA,,,,446
14921,287554,W-463453,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,288.0,,,CHERRYFLAT,,,,,,2002,10/28/2002,301,1552.0,Human,Arson/incendiarism,,10/28/2002,301.0,1700.0,0.1,A,41.0499,-123.6678,BIA,CA,,,,446
14923,287556,W-463456,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,291.0,,,SHOEMAK15,,,,,,2002,11/2/2002,306,1305.0,Human,Arson/incendiarism,,11/2/2002,306.0,1330.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,460
14924,287557,W-463457,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,292.0,,,SHOEMAK 16,,,,,,2002,11/2/2002,306,1310.0,Human,Arson/incendiarism,,11/2/2002,306.0,1345.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,460
14931,287564,W-463465,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,300.0,,,BIGHILL17,,,,,,2002,11/5/2002,309,855.0,Human,Arson/incendiarism,,11/5/2002,309.0,945.0,0.1,A,41.0832,-123.6512,BIA,CA,,,,171
14932,287565,W-463466,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,301.0,,,BIGHILL18,,,,,,2002,11/5/2002,309,1430.0,Human,Recreation and ceremony,,11/5/2002,309.0,1510.0,0.1,A,41.0832,-123.6512,BIA,CA,,,,171
14943,287576,W-463484,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,16.0,,,HOSPITALCR,,,,,,2003,5/26/2003,146,1930.0,Human,Debris and open burning,,5/26/2003,146.0,1935.0,0.1,A,40.9999,-123.6178,BIA,CA,,,,382
14944,287577,W-463485,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,17.0,,,DAVIS,,,,,,2003,5/26/2003,146,2000.0,Human,Debris and open burning,,5/26/2003,146.0,2007.0,0.1,A,40.9999,-123.6178,BIA,CA,,,,382
14971,287604,W-463516,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,48.0,,,TISHTANG5,,,,,,2003,6/28/2003,179,2100.0,Human,Debris and open burning,,6/28/2003,179.0,2120.0,0.1,A,41.0665,-123.6678,BIA,CA,,,,551
14972,287605,W-463517,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,49.0,,,TISHTANG6,,,,,,2003,6/28/2003,179,2120.0,Human,Debris and open burning,,6/28/2003,179.0,2130.0,0.1,A,41.0665,-123.6678,BIA,CA,,,,551
15069,287702,W-463644,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,176.0,,,CHERRYFL.1,,,,,,2003,9/4/2003,247,2108.0,Human,Arson/incendiarism,,9/4/2003,247.0,2132.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,434
15070,287703,W-463645,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,177.0,,,CHERRYFL.2,,,,,,2003,9/4/2003,247,2118.0,Human,Arson/incendiarism,,9/4/2003,247.0,2145.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,434
15204,287837,W-463832,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,107.0,,A9RK,COMMUN14,,,,,,2004,7/31/2004,213,1132.0,Human,Recreation and ceremony,,7/31/2004,213.0,1148.0,0.1,A,41.0657,-123.6884,PRIVATE,CA,,,,258
15205,287838,W-463833,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,108.0,,A9RP,SHOEMAKE12,,,,,,2004,7/31/2004,213,1213.0,Human,Debris and open burning,,7/31/2004,213.0,1226.0,0.1,A,41.0657,-123.6884,PRIVATE,CA,,,,258
15313,287946,W-508983,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,36.0,,B8NR,ROLAND 1,,,,,,2005,7/5/2005,186,1.0,Human,Recreation and ceremony,,7/5/2005,186.0,17.0,0.1,A,41.0346,-123.6709,BIA,CA,,,,472
15315,287948,W-508969,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,35.0,,B8NQ,RODEO 1,,,,,,2005,7/5/2005,186,18.0,Human,Recreation and ceremony,,7/5/2005,186.0,45.0,0.1,A,41.0346,-123.6709,BIA,CA,,,,472
16274,288916,W-458061,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,112.0,,J52C,FERRY,,,,,,2004,7/4/2004,186,2115.0,Human,Fireworks,,7/4/2004,186.0,2145.0,0.1,A,41.2082,-123.7556,BIA,CA,,,,60
16275,288917,W-458062,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,113.0,,J52D,FERRYII,,,,,,2004,7/4/2004,186,2200.0,Human,Fireworks,,7/4/2004,186.0,2230.0,0.1,A,41.2082,-123.7556,BIA,CA,,,,60
16276,288918,W-458063,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,114.0,,J52E,FERRYIII,,,,,,2004,7/4/2004,186,2300.0,Human,Fireworks,,7/4/2004,186.0,2330.0,0.1,A,41.2082,-123.7556,BIA,CA,,,,60
16771,289528,W-526105,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,72.0,,CX1X,DOT,,,,,,2006,7/10/2006,191,2123.0,Human,Arson/incendiarism,,7/10/2006,191.0,2132.0,0.3,B,36.0253,-118.7944,BIA,CA,,,,572
16772,289529,W-526104,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,73.0,,CX1Y,VINE,,,,,,2006,7/10/2006,191,2242.0,Human,Arson/incendiarism,,7/10/2006,191.0,2308.0,0.3,B,36.0253,-118.7944,BIA,CA,,,,572
16830,289588,W-557680,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,802.0,,D51N,BOARD 1,,,,,,2008,4/26/2008,117,218.0,Human,Arson/incendiarism,,4/26/2008,117.0,248.0,0.1,A,36.02753,-118.78925,BIA,CA,,,,410
