OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,repeatID
14823,287456,W-463320,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,155.0,,,CLUB76,,,,,,2002,7/15/2002,196,2314.0,Human,Arson/incendiarism,,7/15/2002,196.0,2319.0,0.1,A,41.0332,-123.6678,BIA,CA,,,,500
14824,287457,W-463321,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,156.0,,,MILLCK9,,,,,,2002,7/17/2002,198,2005.0,Human,Arson/incendiarism,,7/17/2002,198.0,2200.0,0.5,B,41.0832,-123.6845,BIA,CA,,,,202
14826,287459,W-463325,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,160.0,,,MILLCK10,,,,,,2002,7/17/2002,198,2229.0,Human,Arson/incendiarism,,7/17/2002,198.0,2330.0,1.0,B,41.0832,-123.6845,BIA,CA,,,,202
14846,287479,W-463356,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,191.0,,,SUPPLY10,,,,,,2002,8/4/2002,216,613.0,Human,Arson/incendiarism,,8/4/2002,216.0,645.0,0.2,A,41.0499,-123.6678,BIA,CA,,,,608
14847,287480,W-463357,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,192.0,,,SUPPLY11,,,,,,2002,8/4/2002,216,632.0,Human,Arson/incendiarism,,8/4/2002,216.0,1200.0,1.0,B,41.0499,-123.6678,BIA,CA,,,,608
14869,287502,W-463386,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,221.0,,,VOLASSIST7,,,,,,2002,8/30/2002,242,130.0,Human,Missing data/not specified/undetermined,,8/30/2002,242.0,412.0,0.3,B,41.0665,-123.6845,BIA,CA,,,,214
14870,287503,W-463387,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,222.0,,,ALAMEDA,,,,,,2002,8/30/2002,242,208.0,Human,Arson/incendiarism,,8/30/2002,242.0,322.0,0.2,A,41.0665,-123.6845,BIA,CA,,,,214
14891,287524,W-463414,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,249.0,,,BIGHILL12,,,,,,2002,9/21/2002,264,1407.0,Human,Arson/incendiarism,,9/21/2002,264.0,2330.0,5.0,B,41.0665,-123.6678,BIA,CA,,,,636
14892,287525,W-463413,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,248.0,,,BIGHILL11,,,,,,2002,9/21/2002,264,1407.0,Human,Arson/incendiarism,,9/21/2002,264.0,1800.0,1.0,B,41.0665,-123.6678,BIA,CA,,,,636
14893,287526,W-463415,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,250.0,,,BIGHILL#13,,,,,,2002,9/21/2002,264,1409.0,Human,Arson/incendiarism,,10/11/2002,284.0,1800.0,10.0,C,41.0832,-123.6512,BIA,CA,,,,28
14894,287527,W-463417,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,252.0,,,BIGHILL#15,2002_CA-HIA-252_BIG HILL,,,,,2002,9/21/2002,264,1409.0,Human,Arson/incendiarism,,10/11/2002,284.0,1800.0,177.0,D,41.0832,-123.6512,BIA,CA,,,,28
14895,287528,W-463416,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,251.0,,,BIGHILL#14,,,,,,2002,9/21/2002,264,1409.0,Human,Arson/incendiarism,,10/11/2002,284.0,1800.0,42.0,C,41.0832,-123.6512,BIA,CA,,,,28
14896,287529,W-463418,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,253.0,,,BIGHILL#16,,,,,,2002,9/21/2002,264,1409.0,Human,Arson/incendiarism,,10/11/2002,284.0,1800.0,1.0,B,41.0832,-123.6512,BIA,CA,,,,28
15188,287821,W-463812,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,87.0,,A8L1,MIKEPT2,,,,,,2004,7/20/2004,202,356.0,Human,Arson/incendiarism,,7/20/2004,202.0,509.0,0.5,B,41.0346,-123.6639,BIA,CA,,,,469
15189,287822,W-463811,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,86.0,,A8L0,MIKESPT1,,,,,,2004,7/20/2004,202,358.0,Human,Arson/incendiarism,,7/20/2004,202.0,500.0,1.0,B,41.0346,-123.6639,BIA,CA,,,,469
15283,287916,W-463925,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,201.0,,BG3T,BEAVER#11,,,,,,2004,10/6/2004,280,2250.0,Human,Arson/incendiarism,,10/7/2004,281.0,1800.0,1.0,B,41.1024,-123.7087,BIA,CA,,,,604
15284,287917,W-463926,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,202.0,,BG3U,BEAVER#12,,,,,,2004,10/6/2004,280,2250.0,Human,Arson/incendiarism,,10/7/2004,281.0,2314.0,0.5,B,41.1024,-123.7087,BIA,CA,,,,604
15397,288030,W-509473,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,148.0,,B4P2,BEAVER #4,,,,,,2005,8/21/2005,233,1331.0,Human,Arson/incendiarism,,8/21/2005,233.0,1833.0,0.5,B,41.0635,-123.6848,BIA,CA,,,,150
15398,288031,W-509475,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,150.0,,B4Q4,SUPPLY#11,,,,,,2005,8/21/2005,233,2004.0,Human,Arson/incendiarism,,8/21/2005,233.0,2121.0,1.0,B,41.0635,-123.6848,BIA,CA,,,,150
15518,288151,W-522730,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,71.0,,CUK8,HOSTLER #2,,,,,,2006,7/2/2006,183,1605.0,Human,Debris and open burning,,7/2/2006,183.0,1620.0,0.1,A,41.0718,-123.6876,PRIVATE,CA,,,,403
15520,288153,W-523504,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,73.0,,CU3U,HOSTLERCK #3,,,,,,2006,7/2/2006,183,2115.0,Human,Arson/incendiarism,,7/2/2006,183.0,2155.0,0.5,B,41.0718,-123.6876,BIA,CA,,,,403
15530,288163,W-523407,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,84.0,,CVS0,AGG #1,,,,,,2006,7/5/2006,186,227.0,Human,Arson/incendiarism,,7/5/2006,186.0,436.0,1.0,B,41.0307,-123.6573,BIA,CA,,,,456
15531,288164,W-523419,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,85.0,,CVY1,AGG #2,,,,,,2006,7/5/2006,186,458.0,Human,Arson/incendiarism,,7/5/2006,186.0,1430.0,0.5,B,41.0307,-123.6573,BIA,CA,,,,456
15624,288259,W-535185,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,212.0,,C6DC,RODEO #3,,,,,,2006,9/9/2006,252,116.0,Human,Debris and open burning,,9/9/2006,252.0,517.0,0.5,B,41.0743,-123.6914,BIA,CA,,,,308
15625,288260,W-533134,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,211.0,,C6DB,RODEO #2,,,,,,2006,9/9/2006,252,116.0,Human,Arson/incendiarism,,9/9/2006,252.0,304.0,2.0,B,41.0743,-123.6914,BIA,CA,,,,308
16263,288904,W-458049,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,100.0,,J520,FROG,,,,,,2004,2/11/2004,42,1400.0,Human,Missing data/not specified/undetermined,,2/11/2004,42.0,2000.0,0.2,A,41.1987,-123.7415,BIA,CA,,,,601
16265,288906,W-458052,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,103.0,,J523,FROGII,,,,,,2004,2/11/2004,42,1415.0,Human,Missing data/not specified/undetermined,,2/11/2004,42.0,2230.0,0.5,B,41.1987,-123.7415,BIA,CA,,,,601
16278,288920,W-458064,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,115.0,,J52F,CAPPEL,,,,,,2004,9/9/2004,253,1900.0,Human,Missing data/not specified/undetermined,,9/9/2004,253.0,1945.0,0.1,A,41.2812,-123.8206,BIA,CA,,,,431
16279,288921,W-458065,FED,DOI-WFMI,BIA,USCANCA,Northern California Agency,CANCA,Northern California Agency,116.0,,J52G,CAPPELII,,,,,,2004,9/9/2004,253,1900.0,Human,Missing data/not specified/undetermined,,9/9/2004,253.0,2200.0,0.2,A,41.2812,-123.8206,BIA,CA,,,,431
16492,289211,W-466491,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,2202.0,,,BARONA1,,,,,,2002,10/7/2002,280,250.0,Human,Arson/incendiarism,,10/7/2002,280.0,300.0,0.1,A,32.9334,-116.8675,BIA,CA,,,,555
16493,289212,W-466493,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,2204.0,,,WILDCAT,,,,,,2002,10/7/2002,280,1500.0,Human,Arson/incendiarism,,10/7/2002,280.0,1505.0,1.0,B,32.9334,-116.8675,BIA,CA,,,,555
16556,289283,W-584578,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,7.0,,D3E3,SHASTA,,,,,,2008,1/13/2008,13,1019.0,Human,Equipment and vehicle use,,1/13/2008,13.0,1130.0,0.5,B,32.6469,-116.3542,BIA,CA,,,,291
16557,289284,W-584579,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,9.0,,D3E5,SHASTA #2,,,,,,2008,1/13/2008,13,1626.0,Human,Arson/incendiarism,,1/13/2008,13.0,1755.0,1.0,B,32.6469,-116.3542,BIA,CA,,,,291
16663,289420,W-457633,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,418.0,,A6JQ,BRIDGE,,,,,,2004,6/29/2004,181,1901.0,Human,Missing data/not specified/undetermined,,6/29/2004,181.0,1930.0,0.1,A,36.0288,-118.8029,BIA,CA,,,,145
16665,289422,W-457635,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,420.0,,A6JM,CASINO,,,,,,2004,6/29/2004,181,1930.0,Human,Missing data/not specified/undetermined,,6/29/2004,181.0,2000.0,1.0,B,36.0288,-118.8029,BIA,CA,,,,145
16824,289582,W-554004,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,742.0,,D1RM,SHOWER,,,,,,2007,10/21/2007,294,1931.0,Human,Arson/incendiarism,,10/21/2007,294.0,2033.0,0.1,A,36.03053,-118.78358,BIA,CA,,,,29
16825,289583,W-554005,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,743.0,,D1RP,BOOT,,,,,,2007,10/21/2007,294,1950.0,Human,Arson/incendiarism,,10/21/2007,294.0,2000.0,0.1,A,36.03053,-118.78358,BIA,CA,,,,29
16826,289584,W-554006,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,744.0,,D1RS,WET,,,,,,2007,10/21/2007,294,1950.0,Natural,Natural,,10/21/2007,294.0,2000.0,0.5,B,36.03053,-118.78358,BIA,CA,,,,29
16827,289585,W-554007,FED,DOI-WFMI,BIA,USCATIA,Tule River Fire Department,CATIA,Tule River Agency,1745.0,,D1RT,PATROL,,,,,,2007,10/21/2007,294,1953.0,Human,Arson/incendiarism,,10/21/2007,294.0,2033.0,0.1,A,36.03053,-118.78358,BIA,CA,,,,29
17244,315922,W-563428,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,RODRIQUEZ,,,,,,2001,5/24/2001,144,557.0,Human,Missing data/not specified/undetermined,,5/24/2001,144.0,608.0,0.1,A,36.814569,-119.366781,PRIVATE,CA,Fresno,6019.0,Fresno County,231
17246,315924,W-563429,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,JUANITA,,,,,,2001,5/24/2001,144,1540.0,Human,Arson/incendiarism,,5/24/2001,144.0,1630.0,1.0,B,36.814569,-119.366781,PRIVATE,CA,Fresno,6019.0,Fresno County,231
17614,316315,W-564396,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,OSBORN 3,,,,,,2001,9/30/2001,273,1527.0,Human,Equipment and vehicle use,,9/30/2001,273.0,1800.0,1.0,B,38.069019,-120.567719,PRIVATE,CA,Calaveras,6009.0,Calaveras County,32
17615,316316,W-564394,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,OSBORN 1,,,,,,2001,9/30/2001,273,1527.0,Human,Equipment and vehicle use,,9/30/2001,273.0,1800.0,3.0,B,38.069019,-120.567719,PRIVATE,CA,Calaveras,6009.0,Calaveras County,32
17616,316317,W-564395,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,OSBORN 2,,,,,,2001,9/30/2001,273,1527.0,Human,Equipment and vehicle use,,9/30/2001,273.0,1600.0,0.3,B,38.069019,-120.567719,PRIVATE,CA,Calaveras,6009.0,Calaveras County,32
17617,316318,W-564397,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,OSBORN 4,,,,,,2001,9/30/2001,273,1529.0,Human,Equipment and vehicle use,,9/30/2001,273.0,1800.0,0.1,A,38.069019,-120.567719,PRIVATE,CA,Calaveras,6009.0,Calaveras County,32
18334,317054,W-566627,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,HWY 120 2,,,,,,2003,6/25/2003,176,922.0,Human,Equipment and vehicle use,,6/25/2003,176.0,1007.0,6.0,B,37.848369,-120.5274,PRIVATE,CA,Tuolumne,6109.0,Tuolumne County,187
18335,317055,W-566625,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,HWY 120 1,,,,,,2003,6/25/2003,176,922.0,Human,Equipment and vehicle use,,6/25/2003,176.0,1007.0,4.0,B,37.848369,-120.5274,PRIVATE,CA,Tuolumne,6109.0,Tuolumne County,187
18387,317111,W-566740,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,CHIMNEY 2,,,,,,2003,7/5/2003,186,1.0,Human,Arson/incendiarism,,7/5/2003,186.0,5.0,0.5,B,36.013511,-118.830931,PRIVATE,CA,Tulare,6107.0,Tulare County,263
18388,317112,W-566739,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,SINGLETON,,,,,,2003,7/5/2003,186,7.0,Human,Arson/incendiarism,,7/5/2003,186.0,200.0,45.0,C,36.013511,-118.830931,PRIVATE,CA,Tulare,6107.0,Tulare County,263
18543,317275,W-566260,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,RANCH,,,,,,2003,8/14/2003,226,1235.0,Human,Missing data/not specified/undetermined,,8/14/2003,226.0,1835.0,0.5,B,39.432861,-121.212519,PRIVATE,CA,Yuba,6115.0,Yuba County,573
18544,317276,W-566261,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,INDANA,,,,,,2003,8/14/2003,226,1249.0,Human,Equipment and vehicle use,,8/14/2003,226.0,1310.0,0.1,A,39.432861,-121.212519,PRIVATE,CA,Yuba,6115.0,Yuba County,573
18693,317431,W-565666,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,BUCKS 2,,,,,,2003,9/28/2003,271,1613.0,Human,Equipment and vehicle use,,9/28/2003,271.0,1830.0,7.0,B,38.647469,-120.694881,PRIVATE,CA,El Dorado,6017.0,El Dorado County,133
18695,317433,W-565668,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,BUCKS,,,,,,2003,9/28/2003,271,1825.0,Human,Equipment and vehicle use,,9/28/2003,271.0,1825.0,1.0,B,38.647469,-120.694881,PRIVATE,CA,El Dorado,6017.0,El Dorado County,133
18995,317742,W-566808,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNIONTOWN,,,,,,2004,6/9/2004,161,1623.0,Human,Equipment and vehicle use,,6/9/2004,161.0,2035.0,10.0,C,38.805169,-120.94195,PRIVATE,CA,El Dorado,6017.0,El Dorado County,128
18996,317743,W-566809,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNIONTOWN 2,,,,,,2004,6/9/2004,161,1623.0,Human,Equipment and vehicle use,,6/9/2004,161.0,2107.0,4.0,B,38.805169,-120.94195,PRIVATE,CA,El Dorado,6017.0,El Dorado County,128
19011,317759,W-567882,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ELEPHANT 1,2004_CA-TUU-6712_ELEPHANT,,,,,2004,6/15/2004,167,312.0,Human,Missing data/not specified/undetermined,,6/15/2004,167.0,614.0,130.0,D,36.21755,-119.055739,PRIVATE,CA,Tulare,6107.0,Tulare County,513
19012,317760,W-567883,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ELEPHANT 3,,,,,,2004,6/15/2004,167,312.0,Human,Missing data/not specified/undetermined,,6/15/2004,167.0,614.0,30.0,C,36.21755,-119.055739,PRIVATE,CA,Tulare,6107.0,Tulare County,513
19054,317807,W-566812,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,GREEN EAST,,,,,,2004,6/28/2004,180,1130.0,Human,Equipment and vehicle use,,6/28/2004,180.0,1330.0,1.0,B,38.692931,-120.882181,PRIVATE,CA,El Dorado,6017.0,El Dorado County,95
19055,317808,W-566813,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,GREEN WEST,,,,,,2004,6/28/2004,180,1133.0,Human,Equipment and vehicle use,,6/28/2004,180.0,1157.0,0.1,A,38.692931,-120.882181,PRIVATE,CA,El Dorado,6017.0,El Dorado County,95
19057,317811,W-566815,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,EL DORADO,,,,,,2004,6/28/2004,180,1459.0,Human,Equipment and vehicle use,,6/28/2004,180.0,1730.0,0.1,A,38.692931,-120.882181,PRIVATE,CA,El Dorado,6017.0,El Dorado County,95
19443,318213,W-568084,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,DEN HARTOG,,,,,,2005,6/4/2005,155,1530.0,Human,Missing data/not specified/undetermined,,6/4/2005,155.0,2330.0,3.0,B,36.1109,-120.5651,PRIVATE,CA,Fresno,6019.0,Fresno County,50
19444,318214,W-568085,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,JOHNSON,,,,,,2005,6/4/2005,155,1530.0,Human,Missing data/not specified/undetermined,,6/4/2005,155.0,2330.0,2.0,B,36.1109,-120.5651,PRIVATE,CA,Fresno,6019.0,Fresno County,50
19445,318215,W-568086,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,MAPLE,,,,,,2005,6/4/2005,155,1530.0,Human,Missing data/not specified/undetermined,,6/4/2005,155.0,2330.0,0.1,A,36.1109,-120.5651,PRIVATE,CA,Fresno,6019.0,Fresno County,50
19822,318610,W-568968,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,STEVENS 1,,,,,,2005,9/15/2005,258,1310.0,Human,Equipment and vehicle use,,9/15/2005,258.0,1430.0,2.0,B,38.132558,-120.634956,PRIVATE,CA,Calaveras,6009.0,Calaveras County,631
19823,318611,W-568969,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,STEPHENS 2,,,,,,2005,9/15/2005,258,1313.0,Human,Equipment and vehicle use,,9/15/2005,258.0,1600.0,3.0,B,38.132558,-120.634956,PRIVATE,CA,Calaveras,6009.0,Calaveras County,631
20019,318811,W-570095,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,HETCH HETCHY 1,,,,,,2006,5/13/2006,133,1118.0,Human,Missing data/not specified/undetermined,,5/13/2006,133.0,1335.0,5.0,B,37.698389,-120.431636,PRIVATE,CA,Tuolumne,6109.0,Tuolumne County,179
20020,318812,W-570098,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,HETCH HETCHY 2,,,,,,2006,5/13/2006,133,1118.0,Human,Missing data/not specified/undetermined,,5/13/2006,133.0,2345.0,0.5,B,37.698389,-120.431636,PRIVATE,CA,Tuolumne,6109.0,Tuolumne County,179
20274,319079,W-569114,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 10,,,,,,2006,7/16/2006,197,,Human,Missing data/not specified/undetermined,,7/17/2006,198.0,,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20276,319081,W-569112,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 7,,,,,,2006,7/16/2006,197,1602.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20277,319082,W-569110,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 5,,,,,,2006,7/16/2006,197,1602.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20278,319083,W-569108,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 3,,,,,,2006,7/16/2006,197,1602.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20279,319084,W-569109,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 4,,,,,,2006,7/16/2006,197,1602.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20280,319085,W-569107,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 2,,,,,,2006,7/16/2006,197,1602.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20281,319086,W-569105,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE,,,,,,2006,7/16/2006,197,1602.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,13.8,C,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20282,319087,W-569116,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 12,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20283,319088,W-569118,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 13,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20284,319089,W-569119,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 14,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20285,319090,W-569120,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 15,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20286,319091,W-569115,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 11,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20287,319092,W-569111,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 6,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20288,319093,W-569113,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ORE 8,,,,,,2006,7/16/2006,197,1603.0,Human,Equipment and vehicle use,,7/17/2006,198.0,2000.0,0.1,A,38.641597,-120.850714,PRIVATE,CA,El Dorado,6017.0,El Dorado County,0
20292,319097,W-569724,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ROADSIDE SOUTH,,,,,,2006,7/17/2006,198,1753.0,Human,Missing data/not specified/undetermined,,7/17/2006,198.0,2300.0,7.0,B,39.190511,-121.442628,PRIVATE,CA,Yuba,6115.0,Yuba County,644
20293,319098,W-569725,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,ROADSIDE NORTH,,,,,,2006,7/17/2006,198,1753.0,Human,Missing data/not specified/undetermined,,7/17/2006,198.0,2300.0,5.0,B,39.190511,-121.442628,PRIVATE,CA,Yuba,6115.0,Yuba County,644
